00000051	00000302	00000026
00000024	00000331	-0000032
00000267	00000392	-0000071
00000646	00000526	-0000069
00000950	00000718	-0000028
00001009	00000907	00000030
00000791	00001016	00000072
00000417	00001119	00000073
00000094	00001113	00000033
00000005	00001021	-0000026
00000198	00001095	-0000072
00000567	00001038	-0000079
00000904	00000883	-0000043
00001021	00000696	00000016
00000852	00000537	00000065
00000492	00000433	00000076
00000142	00000405	00000044
00000000	00000408	-0000013
00000145	00000338	-0000063
00000496	00000239	-0000078
00000856	00000165	-0000050
00001022	00000405	00000007
00000899	00000595	00000060
00000557	00000789	00000078
00000189	00000856	00000052
00000003	00000818	-0000003
00000104	00000870	-0000056
00000436	00000893	-0000078
00000810	00000917	-0000056
00001015	00000949	-0000002
00000933	00000965	00000053
00000612	00000928	00000078
00000233	00000932	00000059
00000012	00000982	00000007
00000075	00000935	-0000049
00000387	00000868	-0000076
00000769	00000674	-0000058
00001004	00000380	-0000006
00000958	00000136	00000051
00000656	00000113	00000080
00000271	00000185	00000066
00000023	00000175	00000016
00000055	00000203	-0000041
00000348	00000294	-0000073
00000735	00000472	-0000062
00000993	00000707	-0000015
00000974	00000921	00000040
00000689	00001028	00000071
00000301	00001094	00000059
00000034	00001100	00000011
00000042	00001010	-0000047
00000321	00001050	-0000080
00000709	00001001	-0000070
00000984	00000877	-0000021
00000985	00000740	00000039
00000711	00000638	00000075
00000322	00000576	00000068
00000042	00000561	00000023
00000034	00000562	-0000035
00000303	00000445	-0000071
00000693	00000293	-0000064
00000977	00000181	-0000020
00000990	00000403	00000036
00000724	00000560	00000072
00000334	00000672	00000065
00000047	00000708	00000019
00000030	00000678	-0000039
00000295	00000751	-0000076
00000685	00000828	-0000069
00000974	00000922	-0000023
00000992	00001012	00000036
00000728	00001057	00000074
00000337	00001015	00000069
00000048	00001019	00000025
00000030	00001067	-0000032
00000296	00000986	-0000069
00000688	00000833	-0000064
00000976	00000612	-0000020
00000990	00000356	00000036
00000722	00000161	00000072
00000329	00000068	00000065
00000044	00000054	00000019
00000034	00000049	-0000039
00000306	00000060	-0000075
00000700	00000235	-0000068
00000982	00000493	-0000022
00000985	00000771	00000037
00000707	00000958	00000073
00000313	00000993	00000065
00000036	00001022	00000018
00000042	00001014	-0000039
00000326	00000953	-0000072
00000721	00000916	-0000061
00000991	00000874	-0000013
00000974	00000824	00000043
00000682	00000802	00000075
00000287	00000803	00000064
00000026	00000784	00000016
00000055	00000781	-0000040
00000357	00000690	-0000071
00000751	00000447	-0000057
00001001	00000222	-0000007
00000958	00000200	00000049
00000646	00000360	00000077
00000253	00000394	00000060
00000015	00000429	00000007
00000075	00000454	-0000051
00000398	00000522	-0000080
00000789	00000660	-0000064
00001012	00000833	-0000013
00000934	00000979	00000041
00000600	00001097	00000065
00000212	00001115	00000045
00000005	00001023	-0000006
00000104	00001089	-0000056
00000449	00001057	-0000074
00000832	00000912	-0000048
00001020	00000718	00000007
00000899	00000545	00000059
00000543	00000428	00000078
00000166	00000397	00000052
00000000	00000398	-0000003
00000144	00000328	-0000053
00000512	00000227	-0000068
00000880	00000174	-0000040
00001022	00000419	00000015
00000853	00000595	00000063
00000475	00000774	00000073
00000118	00000817	00000039
00000002	00000790	-0000018
00000198	00000844	-0000064
00000585	00000146	-0000071
00000927	00000393	-0000034
00001014	00000671	00000023
00000792	00000882	00000065
00000397	00000952	00000066
00000072	00000965	00000025
00000017	00000974	-0000033
00000267	00000928	-0000072
00000666	00000869	-0000068
00000970	00000836	-0000024
00000991	00000794	00000034
00000715	00000782	00000070
00000313	00000798	00000062
00000033	00000799	00000015
00000049	00000773	-0000041
00000351	00000705	-0000072
00000753	00000481	-0000059
00001004	00000214	-0000010
00000949	00000131	00000045
00000622	00000285	00000072
00000226	00000317	00000054
00000007	00000350	00000002
00000102	00000376	-0000051
00000451	00000460	-0000072
00000839	00000621	-0000049
00001021	00000812	00000005
00000886	00000945	00000057
00000515	00001054	00000073
00000142	00001074	00000044
00000000	00000990	-0000011
00000178	00001034	-0000058
00000564	00000997	-0000067
00000918	00000865	-0000032
00001016	00000706	00000024
00000797	00000579	00000066
00000398	00000505	00000067
00000070	00000481	00000026
00000020	00000488	-0000032
00000279	00000387	-0000072
00000684	00000225	-0000068
00000980	00000163	-0000024
00000980	00000406	00000032
00000684	00000552	00000066
00000278	00000671	00000056
00000019	00000679	00000008
00000072	00000679	-0000046
00000403	00000746	-0000071
00000803	00000828	-0000050
00001017	00000925	00000003
00000910	00001007	00000056
00000550	00001025	00000076
00000164	00000947	00000050
00000000	00001021	-0000005
00000160	00001015	-0000056
00000545	00000880	-0000069
00000908	00000680	-0000037
00001018	00000451	00000018
00000804	00000261	00000061
00000403	00000168	00000064
00000071	00000153	00000025
00000021	00000139	-0000031
00000285	00000070	-0000068
00000694	00000144	-0000063
00000986	00000378	-0000018
00000973	00000659	00000038
00000664	00000852	00000069
00000256	00000898	00000055
00000012	00000900	00000004
00000090	00000917	-0000050
00000438	00000902	-0000073
00000834	00000890	-0000050
00001022	00000887	00000005
00000879	00000868	00000057
00000499	00000834	00000072
00000126	00000889	00000042
00000002	00000888	-0000012
00000208	00000831	-0000055
00000610	00000699	-0000059
00000948	00000434	-0000021
00001002	00000146	00000035
00000738	00000071	00000071
00000326	00000156	00000063
00000034	00000158	00000016
00000053	00000183	-0000041
00000370	00000274	-0000072
00000779	00000459	-0000058
00001013	00000699	-0000009
00000920	00000902	00000043
00000560	00000978	00000064
00000167	00001034	00000041
00000000	00001020	-0000010
00000166	00000934	-0000055
00000559	00000954	-0000062
00000920	00000890	-0000026
00001013	00000798	00000031
00000777	00000732	00000073
00000365	00000705	00000073
00000050	00000678	00000031
00000038	00000683	-0000026
00000337	00000592	-0000061
00000751	00000353	-0000051
00001007	00000134	-0000004
00000936	00000238	00000047
00000584	00000380	00000068
00000184	00000426	00000044
00000000	00000450	-0000011
00000154	00000472	-0000061
00000544	00000556	-0000073
00000913	00000708	-0000040
00001015	00000866	00000016
00000783	00001011	00000060
00000371	00001075	00000062
00000051	00001031	00000021
00000037	00001013	-0000034
00000339	00001033	-0000066
00000755	00000929	-0000053
00001009	00000762	-0000003
00000931	00000605	00000051
00000573	00000502	00000073
00000174	00000446	00000049
00000000	00000468	-0000005
00000167	00000406	-0000054
00000565	00000256	-0000064
00000927	00000121	-0000030
00001010	00000355	00000025
00000759	00000513	00000064
00000341	00000648	00000061
00000038	00000670	00000017
00000052	00000656	-0000039
00000375	00000728	-0000069
00000789	00000817	-0000053
00001017	00000923	-0000002
00000904	00001012	00000050
00000526	00001035	00000068
00000138	00000958	00000039
00000002	00001026	-0000017
00000210	00001017	-0000062
00000621	00000880	-0000066
00000959	00000663	-0000027
00000993	00000447	00000029
00000701	00000296	00000065
00000280	00000241	00000055
00000016	00000239	00000006
00000088	00000198	-0000048
00000447	00000100	-0000071
00000850	00000189	-0000047
00001022	00000433	00000007
00000847	00000675	00000055
00000442	00000816	00000064
00000084	00000815	00000029
00000018	00000832	-0000027
00000288	00000861	-0000065
00000710	00000887	-0000058
00000997	00000927	-0000012
00000951	00000956	00000043
00000604	00000931	00000070
00000193	00000916	00000050
00000000	00000974	-0000003
00000157	00000925	-0000053
00000557	00000801	-0000066
00000926	00000589	-0000033
00001009	00000327	00000023
00000750	00000126	00000062
00000326	00000039	00000058
00000030	00000031	00000014
00000065	00000012	-0000040
00000407	00000091	-0000066
00000822	00000304	-0000045
00001022	00000582	00000009
00000869	00000819	00000059
00000468	00000923	00000071
00000097	00000917	00000036
00000013	00000947	-0000021
00000274	00000924	-0000062
00000699	00000892	-0000060
00000994	00000873	-0000017
00000954	00000849	00000037
00000606	00000820	00000064
00000192	00000866	00000045
00000000	00000871	-0000006
00000164	00000819	-0000052
00000570	00000700	-0000060
00000935	00000441	-0000024
00001004	00000148	00000033
00000729	00000063	00000071
00000302	00000141	00000064
00000020	00000139	00000017
00000082	00000170	-0000038
00000444	00000281	-0000062
00000853	00000489	-0000040
00001022	00000737	00000012
00000833	00000921	00000057
00000417	00000957	00000062
00000067	00001013	00000023
00000030	00000985	-0000033
00000330	00000908	-0000067
00000758	00000903	-0000056
00001012	00000842	-0000007
00000913	00000788	00000046
00000530	00000772	00000066
00000133	00000772	00000039
00000004	00000737	-0000015
00000232	00000714	-0000058
00000658	00000526	-0000060
00000980	00000241	-0000019
00000970	00000093	00000036
00000634	00000240	00000066
00000211	00000273	00000049
00000001	00000296	-0000002
00000153	00000338	-0000051
00000559	00000458	-0000064
00000932	00000657	-0000032
00001005	00000860	00000022
00000726	00000964	00000058
00000294	00001042	00000050
00000017	00001034	00000002
00000092	00000943	-0000052
00000466	00000977	-0000073
00000873	00000911	-0000047
00001021	00000804	00000008
00000804	00000721	00000054
00000377	00000681	00000057
00000047	00000647	00000017
00000049	00000659	-0000037
00000382	00000549	-0000066
00000809	00000301	-0000048
00001021	00000109	00000004
00000867	00000271	00000054
00000457	00000370	00000065
00000085	00000408	00000030
00000021	00000426	-0000025
00000309	00000479	-0000062
00000744	00000613	-0000054
00001010	00000793	-0000007
00000916	00000928	00000044
00000529	00001044	00000062
00000129	00001057	00000034
00000005	00000970	-0000020
00000247	00001014	-0000061
00000681	00000964	-0000058
00000991	00000834	-0000014
00000953	00000701	00000040
00000594	00000616	00000065
00000175	00000567	00000042
00000000	00000580	-0000011
00000197	00000523	-0000056
00000623	00000320	-0000060
00000967	00000128	-0000019
00000979	00000270	00000037
00000650	00000421	00000069
00000219	00000488	00000054
00000001	00000510	00000003
00000156	00000524	-0000046
00000571	00000612	-0000058
00000942	00000758	-0000024
00000997	00000917	00000030
00000697	00000174	00000063
00000260	00000257	00000050
00000007	00000266	00000000
00000125	00000281	-0000052
00000526	00000376	-0000069
00000917	00000561	-0000040
00001009	00000763	00000014
00000734	00000875	00000053
00000295	00000946	00000048
00000015	00000943	00000004
00000101	00000867	-0000045
00000489	00000878	-0000061
00000894	00000817	-0000031
00001016	00000727	00000024
00000764	00000674	00000065
00000325	00000666	00000062
00000024	00000659	00000017
00000083	00000637	-0000037
00000460	00000531	-0000062
00000875	00000285	-0000040
00001019	00000014	00000011
00000786	00000201	00000052
00000348	00000299	00000052
00000031	00000321	00000010
00000072	00000325	-0000042
00000439	00000395	-0000066
00000860	00000556	-0000043
00001021	00000748	00000011
00000801	00000868	00000056
00000364	00000955	00000059
00000037	00000953	00000018
00000064	00000871	-0000036
00000426	00000897	-0000062
00000851	00000833	-0000041
00001022	00000730	00000011
00000809	00000658	00000054
00000373	00000636	00000055
00000040	00000624	00000012
00000061	00000610	-0000043
00000421	00000511	-0000069
00000848	00000269	-0000048
00001022	00000023	00000005
00000811	00000223	00000051
00000373	00000328	00000055
00000040	00000354	00000015
00000062	00000355	-0000037
00000423	00000418	-0000061
00000851	00000569	-0000038
00001022	00000753	00000016
00000806	00000873	00000062
00000367	00000962	00000065
00000037	00000952	00000023
00000066	00000872	-0000032
00000433	00000904	-0000059
00000859	00000831	-0000040
00001021	00000722	00000011
00000795	00000645	00000053
00000353	00000620	00000053
00000031	00000603	00000011
00000075	00000593	-0000042
00000451	00000480	-0000065
00000873	00000230	-0000040
00001019	00000054	00000014
00000776	00000246	00000057
00000331	00000346	00000057
00000023	00000365	00000015
00000089	00000369	-0000036
00000477	00000442	-0000057
00000892	00000599	-0000031
00001015	00000777	00000022
00000751	00000895	00000060
00000303	00000968	00000054
00000015	00000941	00000006
00000108	00000887	-0000048
00000511	00000898	-0000068
00000914	00000812	-0000040
00001007	00000704	00000014
00000717	00000638	00000052
00000268	00000619	00000045
00000007	00000595	00000000
00000134	00000583	-0000048
00000553	00000436	-0000061
00000939	00000167	-0000027
00000994	00000105	00000028
00000675	00000265	00000062
00000229	00000349	00000049
00000001	00000356	00000000
00000169	00000372	-0000048
00000602	00000471	-0000058
00000965	00000648	-0000022
00000975	00000815	00000031
00000624	00000920	00000059
00000185	00000967	00000041
00000000	00000917	-0000010
00000213	00000896	-0000054
00000658	00000875	-0000055
00000989	00000779	-0000012
00000947	00000685	00000043
00000564	00000642	00000068
00000140	00000632	00000044
00000006	00000607	-0000010
00000267	00000565	-0000051
00000719	00000367	-0000048
00001009	00000081	-0000005
00000908	00000160	00000044
00000495	00000284	00000058
00000095	00000329	00000025
00000022	00000330	-0000030
00000333	00000379	-0000065
00000784	00000523	-0000052
00001021	00000718	-0000001
00000856	00000855	00000048
00000419	00000941	00000057
00000055	00000952	00000020
00000051	00000881	-0000033
00000410	00000886	-0000060
00000849	00000832	-0000039
00001021	00000739	00000015
00000790	00000678	00000060
00000338	00000666	00000060
00000023	00000657	00000016
00000095	00000634	-0000037
00000497	00000518	-0000059
00000910	00000264	-0000033
00001007	00000014	00000020
00000709	00000190	00000056
00000254	00000272	00000045
00000003	00000281	-0000004
00000157	00000303	-0000053
00000592	00000414	-0000064
00000963	00000608	-0000028
00000974	00000798	00000026
00000615	00000877	00000055
00000173	00000943	00000036
00000001	00000917	-0000014
00000237	00000848	-0000055
00000692	00000845	-0000053
00001002	00000774	-0000008
00000919	00000713	00000044
00000508	00000701	00000062
00000100	00000711	00000032
00000021	00000674	-0000021
00000336	00000623	-0000055
00000791	00000417	-0000043
00001022	00000136	00000006
00000841	00000089	00000052
00000395	00000195	00000057
00000042	00000215	00000017
00000067	00000224	-0000037
00000451	00000311	-0000063
00000883	00000501	-0000040
00001015	00000720	00000012
00000740	00000855	00000050
00000280	00000900	00000043
00000007	00000917	-0000003
00000142	00000867	-0000050
00000577	00000818	-0000060
00000958	00000778	-0000023
00000977	00000732	00000033
00000618	00000730	00000063
00000172	00000761	00000045
00000002	00000756	-0000005
00000246	00000694	-0000046
00000706	00000534	-0000044
00001007	00000269	00000000
00000905	00000044	00000049
00000481	00000114	00000062
00000082	00000134	00000027
00000033	00000134	-0000030
00000374	00000207	-0000065
00000828	00000394	-0000050
00001022	00000634	00000001
00000798	00000810	00000045
00000339	00000836	00000046
00000021	00000880	00000005
00000104	00000863	-0000043
00000521	00000828	-0000058
00000930	00000811	-0000026
00000995	00000803	00000028
00000662	00000760	00000061
00000205	00000801	00000046
00000000	00000826	-0000004
00000215	00000749	-0000049
00000675	00000615	-0000051
00000999	00000372	-0000009
00000921	00000144	00000042
00000504	00000072	00000061
00000093	00000073	00000031
00000027	00000069	-0000022
00000361	00000100	-0000053
00000820	00000292	-0000038
00001022	00000547	00000012
00000802	00000747	00000056
00000340	00000803	00000056
00000020	00000814	00000011
00000108	00000826	-0000042
00000530	00000825	-0000060
00000937	00000842	-0000030
00000990	00000864	00000023
00000644	00000844	00000055
00000188	00000832	00000039
00000000	00000885	-0000011
00000239	00000828	-0000053
00000704	00000659	-0000051
00001009	00000439	-0000006
00000897	00000252	00000044
00000463	00000166	00000058
00000069	00000146	00000025
00000044	00000142	-0000028
00000410	00000042	-0000056
00000861	00000197	-0000035
00001018	00000463	00000017
00000750	00000669	00000056
00000281	00000734	00000050
00000006	00000721	00000003
00000154	00000757	-0000047
00000603	00000794	-0000058
00000974	00000853	-0000022
00000956	00000910	00000030
00000563	00000913	00000054
00000126	00000850	00000029
00000014	00000926	-0000024
00000321	00000881	-0000060
00000789	00000719	-0000048
00001022	00000518	00000002
00000823	00000364	00000049
00000360	00000292	00000053
00000025	00000286	00000012
00000101	00000263	-0000038
00000525	00000113	-0000054
00000937	00000136	-0000022
00000988	00000386	00000032
00000634	00000575	00000063
00000176	00000629	00000045
00000002	00000605	-0000006
00000261	00000663	-0000046
00000733	00000741	-0000042
00001016	00000846	00000002
00000868	00000937	00000048
00000416	00000957	00000056
00000045	00000876	00000017
00000071	00000942	-0000037
00000473	00000899	-0000062
00000908	00000752	-0000037
00001003	00000589	00000015
00000677	00000481	00000049
00000209	00000435	00000035
00000000	00000438	-0000014
00000228	00000381	-0000056
00000699	00000177	-0000054
00001009	00000102	-0000008
00000891	00000316	00000044
00000447	00000458	00000059
00000057	00000486	00000026
00000058	00000473	-0000026
00000449	00000554	-0000051
00000893	00000223	-0000027
00001008	00000498	00000025
00000694	00000698	00000060
00000222	00000751	00000047
00000000	00000737	-0000003
00000218	00000781	-0000049
00000690	00000831	-0000051
00001007	00000900	-0000008
00000895	00000955	00000041
00000450	00000939	00000054
00000058	00000909	00000019
00000059	00000964	-0000034
00000452	00000887	-0000059
00000896	00000705	-0000035
00001006	00000507	00000018
00000686	00000373	00000054
00000213	00000319	00000041
00000000	00000332	-0000008
00000231	00000257	-0000050
00000706	00000077	-0000047
00001012	00000227	-0000001
00000880	00000435	00000049
00000427	00000582	00000060
00000047	00000601	00000023
00000072	00000595	-0000031
00000481	00000677	-0000055
00000917	00000791	-0000030
00000997	00000916	00000020
00000652	00000995	00000051
00000183	00000978	00000034
00000002	00000930	-0000016
00000267	00000968	-0000056
00000747	00000877	-0000050
00001019	00000724	-0000003
00000845	00000597	00000045
00000377	00000532	00000052
00000027	00000512	00000013
00000103	00000503	-0000036
00000538	00000341	-0000052
00000950	00000095	-0000020
00000974	00000208	00000032
00000590	00000336	00000059
00000136	00000404	00000037
00000013	00000412	-0000015
00000331	00000463	-0000051
00000808	00000608	-0000039
00001022	00000790	00000010
00000784	00000909	00000053
00000304	00000987	00000051
00000007	00000962	00000006
00000158	00000895	-0000043
00000622	00000901	-0000053
00000988	00000821	-0000016
00000930	00000743	00000033
00000500	00000715	00000049
00000079	00000709	00000016
00000043	00000683	-0000037
00000424	00000597	-0000064
00000882	00000353	-0000041
00001010	00000068	00000012
00000692	00000116	00000048
00000213	00000169	00000037
00000000	00000181	-0000010
00000244	00000237	-0000050
00000727	00000405	-0000044
00001017	00000643	00000004
00000854	00000832	00000053
00000383	00000870	00000062
00000027	00000912	00000024
00000105	00000898	-0000026
00000547	00000866	-0000043
00000957	00000850	-0000013
00000966	00000836	00000036
00000566	00000796	00000058
00000116	00000855	00000030
00000022	00000856	-0000025
00000368	00000752	-0000060
00000843	00000575	-0000045
00001018	00000324	00000005
00000736	00000141	00000044
00000250	00000087	00000037
00000000	00000090	-0000008
00000212	00000035	-0000050
00000694	00000147	-0000048
00001011	00000412	-0000002
00000875	00000654	00000049
00000409	00000764	00000060
00000036	00000733	00000022
00000093	00000783	-0000031
00000530	00000824	-0000051
00000950	00000885	-0000022
00000971	00000945	00000028
00000574	00000947	00000051
00000120	00000883	00000024
00000022	00000961	-0000029
00000369	00000909	-0000061
00000846	00000741	-0000043
00001018	00000542	00000008
00000727	00000400	00000047
00000239	00000339	00000039
00000000	00000355	-0000008
00000228	00000281	-0000050
00000715	00000095	-0000047
00001016	00000210	-0000001
00000855	00000408	00000048
00000379	00000543	00000056
00000024	00000558	00000017
00000116	00000557	-0000033
00000570	00000654	-0000048
00000970	00000786	-0000015
00000948	00000923	00000035
00000524	00000998	00000055
00000088	00000971	00000025
00000041	00000930	-0000028
00000427	00000946	-0000056
00000890	00000847	-0000034
00001004	00000719	00000018
00000663	00000636	00000052
00000182	00000602	00000037
00000004	00000596	-0000012
00000295	00000531	-0000050
00000786	00000302	-0000041
00001022	00000043	00000008
00000786	00000201	00000051
00000295	00000268	00000048
00000004	00000290	00000003
00000183	00000330	-0000043
00000667	00000471	-0000048
00001006	00000685	-0000008
00000885	00000857	00000040
00000417	00000911	00000050
00000036	00000947	00000011
00000097	00000908	-0000042
00000543	00000851	-0000060
00000960	00000811	-0000028
00000958	00000775	00000024
00000540	00000786	00000048
00000094	00000821	00000023
00000038	00000795	-0000027
00000423	00000705	-0000052
00000891	00000494	-0000027
00001003	00000233	00000027
00000655	00000069	00000061
00000172	00000040	00000044
00000006	00000040	-0000007
00000314	00000063	-0000045
00000806	00000263	-0000035
00001022	00000531	00000013
00000758	00000735	00000052
00000262	00000785	00000045
00000000	00000783	-0000002
00000219	00000817	-0000047
00000713	00000856	-0000048
00001017	00000913	-0000005
00000844	00000947	00000041
00000358	00000902	00000046
00000016	00000930	00000005
00000141	00000946	-0000042
00000616	00000826	-0000051
00000992	00000627	-0000013
00000913	00000449	00000037
00000455	00000350	00000052
00000049	00000348	00000018
00000081	00000323	-0000032
00000520	00000164	-0000052
00000951	00000107	-0000023
00000964	00000346	00000028
00000548	00000501	00000051
00000096	00000548	00000023
00000039	00000537	-0000030
00000430	00000609	-0000058
00000899	00000738	-0000035
00000998	00000884	00000017
00000634	00000984	00000049
00000152	00000986	00000031
00000013	00000896	-0000019
00000348	00000944	-0000052
00000839	00000869	-0000036
00001017	00000752	00000014
00000711	00000674	00000052
00000214	00000646	00000042
00000001	00000626	-0000005
00000276	00000578	-0000044
00000776	00000360	-0000037
00001022	00000076	00000010
00000779	00000142	00000052
00000278	00000205	00000047
00000001	00000223	00000001
00000214	00000274	-0000044
00000712	00000435	-0000045
00001017	00000667	-0000002
00000836	00000843	00000043
00000341	00000872	00000047
00000010	00000914	00000006
00000162	00000893	-0000041
00000650	00000865	-0000048
00001004	00000856	-0000009
00000883	00000833	00000039
00000402	00000821	00000049
00000027	00000875	00000010
00000120	00000840	-0000041
00000591	00000700	-0000056
00000985	00000480	-0000021
00000920	00000259	00000028
00000459	00000153	00000042
00000048	00000148	00000008
00000086	00000121	-0000041
00000536	00000026	-0000058
00000962	00000264	-0000025
00000950	00000528	00000028
00000511	00000682	00000050
00000072	00000689	00000021
00000060	00000700	-0000030
00000488	00000766	-0000052
00000938	00000858	-0000023
00000972	00000951	00000029
00000557	00000984	00000054
00000097	00000915	00000027
00000041	00000963	-0000025
00000445	00000933	-0000052
00000913	00000790	-0000029
00000988	00000630	00000021
00000596	00000529	00000049
00000121	00000481	00000027
00000027	00000499	-0000024
00000408	00000379	-0000054
00000890	00000133	-0000033
00001000	00000163	00000018
00000630	00000309	00000049
00000143	00000369	00000030
00000018	00000382	-0000021
00000377	00000451	-0000055
00000868	00000620	-0000038
00001008	00000810	00000013
00000658	00000901	00000047
00000163	00000963	00000032
00000011	00000933	-0000016
00000353	00000861	-0000049
00000850	00000841	-0000032
00001013	00000786	00000019
00000679	00000772	00000054
00000179	00000797	00000038
00000007	00000784	-0000013
00000334	00000709	-0000050
00000836	00000513	-0000038
00001016	00000248	00000011
00000695	00000068	00000047
00000192	00000035	00000035
00000005	00000035	-0000013
00000321	00000068	-0000048
00000826	00000273	-0000035
00001018	00000542	00000014
00000706	00000733	00000051
00000200	00000765	00000039
00000004	00000769	-0000010
00000313	00000810	-0000048
00000820	00000205	-0000038
00001019	00000480	00000010
00000711	00000685	00000048
00000204	00000736	00000038
00000003	00000721	-0000010
00000310	00000778	-0000048
00000818	00000853	-0000038
00001019	00000941	00000010
00000711	00000987	00000048
00000203	00000937	00000038
00000004	00000959	-0000010
00000313	00000957	-0000048
00000822	00000827	-0000037
00001018	00000654	00000011
00000705	00000531	00000047
00000197	00000471	00000035
00000005	00000491	-0000014
00000322	00000395	-0000050
00000830	00000162	-0000037
00001017	00000143	00000012
00000694	00000312	00000048
00000187	00000372	00000036
00000007	00000389	-0000012
00000336	00000452	-0000047
00000842	00000618	-0000033
00001014	00000811	00000017
00000677	00000902	00000051
00000173	00000969	00000035
00000010	00000942	-0000015
00000355	00000873	-0000050
00000858	00000845	-0000035
00001009	00000796	00000015
00000655	00000788	00000049
00000155	00000816	00000032
00000016	00000799	-0000018
00000380	00000715	-0000050
00000877	00000509	-0000031
00001002	00000248	00000021
00000627	00000085	00000054
00000134	00000053	00000035
00000025	00000048	-0000015
00000411	00000061	-0000045
00000900	00000291	-0000025
00000991	00000561	00000024
00000593	00000729	00000051
00000110	00000738	00000027
00000038	00000752	-0000025
00000449	00000807	-0000053
00000924	00000885	-0000029
00000976	00000962	00000021
00000552	00000978	00000046
00000086	00000891	00000021
00000055	00000974	-0000028
00000492	00000921	-0000049
00000948	00000761	-0000018
00000955	00000597	00000035
00000506	00000501	00000058
00000061	00000480	00000030
00000080	00000471	-0000020
00000542	00000305	-0000040
00000972	00000065	-0000009
00000928	00000233	00000039
00000453	00000330	00000053
00000038	00000371	00000016
00000111	00000398	-0000035
00000597	00000516	-0000050
00000994	00000715	-0000015
00000892	00000872	00000033
00000396	00000941	00000043
00000019	00000959	00000005
00000151	00000908	-0000041
00000656	00000849	-0000047
00001011	00000811	-0000006
00000847	00000789	00000042
00000335	00000818	00000048
00000005	00000837	00000008
00000201	00000758	-0000035
00000719	00000618	-0000036
00001021	00000366	00000007
00000793	00000163	00000049
00000271	00000096	00000044
00000000	00000096	-0000004
00000261	00000022	-0000047
00000783	00000178	-0000042
00001022	00000446	00000004
00000728	00000658	00000042
00000207	00000715	00000032
00000004	00000693	-0000015
00000331	00000759	-0000050
00000846	00000846	-0000035
00001011	00000945	00000016
00000653	00000995	00000051
00000146	00000943	00000035
00000022	00000960	-0000013
00000411	00000950	-0000042
00000904	00000819	-0000021
00000986	00000667	00000028
00000568	00000574	00000052
00000091	00000528	00000024
00000055	00000542	-0000029
00000499	00000398	-0000054
00000956	00000132	-0000026
00000944	00000147	00000024
00000477	00000257	00000043
00000045	00000285	00000012
00000105	00000318	-0000035
00000593	00000449	-0000047
00000995	00000669	-0000010
00000885	00000849	00000039
00000380	00000889	00000049
00000013	00000928	00000009
00000173	00000905	-0000038
00000690	00000878	-0000043
00001018	00000867	-0000002
00000809	00000833	00000041
00000284	00000852	00000040
00000000	00000893	-0000004
00000258	00000820	-0000046
00000785	00000644	-0000040
00001021	00000414	00000008
00000715	00000249	00000047
00000192	00000211	00000036
00000008	00000205	-0000012
00000360	00000102	-0000046
00000873	00000147	-0000030
00001000	00000384	00000019
00000606	00000574	00000049
00000111	00000619	00000027
00000043	00000595	-0000024
00000475	00000687	-0000050
00000946	00000813	-0000024
00000952	00000942	00000026
00000487	00001004	00000046
00000047	00000958	00000015
00000104	00000943	-0000033
00000597	00000926	-0000046
00000998	00000817	-0000010
00000876	00000718	00000037
00000363	00000677	00000046
00000009	00000645	00000007
00000193	00000627	-0000038
00000720	00000434	-0000040
00001022	00000144	00000004
00000774	00000069	00000047
00000244	00000125	00000043
00000001	00000136	-0000002
00000308	00000214	-0000039
00000834	00000419	-0000028
00001012	00000672	00000020
00000650	00000822	00000053
00000138	00000812	00000034
00000029	00000854	-0000017
00000441	00000872	-0000045
00000929	00000908	-0000021
00000965	00000940	00000028
00000509	00000907	00000048
00000056	00000919	00000016
00000095	00000949	-0000035
00000585	00000839	-0000051
00000995	00000641	-0000016
00000879	00000468	00000030
00000364	00000378	00000038
00000008	00000396	-0000002
00000199	00000331	-0000047
00000729	00000135	-0000048
00001022	00000176	-0000003
00000759	00000354	00000039
00000226	00000437	00000033
00000003	00000449	-0000013
00000334	00000504	-0000048
00000858	00000661	-0000034
00001003	00000835	00000016
00000611	00000937	00000048
00000109	00000975	00000028
00000047	00000926	-0000021
00000492	00000873	-0000045
00000958	00000836	-0000018
00000935	00000792	00000030
00000447	00000801	00000046
00000030	00000821	00000011
00000139	00000754	-0000038
00000657	00000629	-0000047
00001014	00000378	-0000007
00000819	00000167	00000038
00000285	00000095	00000039
00000000	00000094	-0000004
00000276	00000018	-0000044
00000811	00000191	-0000035
00001016	00000459	00000013
00000665	00000655	00000048
00000144	00000693	00000033
00000028	00000681	-0000016
00000445	00000757	-0000044
00000935	00000861	-0000020
00000957	00000964	00000028
00000486	00000998	00000047
00000043	00000924	00000015
00000117	00000965	-0000034
00000627	00000918	-0000046
00001009	00000783	-0000008
00000839	00000667	00000037
00000306	00000616	00000040
00000000	00000603	-0000002
00000261	00000553	-0000042
00000799	00000325	-0000035
00001018	00000053	00000011
00000673	00000148	00000045
00000148	00000177	00000029
00000027	00000199	-0000020
00000444	00000308	-0000048
00000936	00000534	-0000024
00000955	00000761	00000025
00000479	00000847	00000044
00000039	00000858	00000011
00000125	00000876	-0000037
00000642	00000889	-0000046
00001012	00000920	-0000006
00000823	00000924	00000040
00000285	00000860	00000042
00000000	00000943	-0000001
00000287	00000904	-0000039
